,smiles,MP
807,COC[P+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,13.0
808,C=CC[P+](C)(C)C.O=S(=O)(F)[N-]S(=O)(=O)F,-5.0
809,CCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,79.0
810,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,10.0
811,CCCC[n+]1ccn(C)c1.[Cl-],65.0
812,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,35.0
813,C=C(C)c1n(C)cc[n+]1CC(=O)c1ccccc1.[Br-],182.0
814,C=C(c1n(C)cc[n+]1CC(=O)c1ccccc1)C(C)(C)C.[Br-],200.0
815,CCCn1cc[n+](CCC)c1CC(C)C.[Br-],163.0
816,C=CCn1cc[n+](CCCCCCCCCC)c1C.[Br-],71.0
817,C=CC[n+]1ccn(C)c1CCCCCCCCC.[Br-],98.0
818,CCCCCCCc1n(C)cc[n+]1Cc1ccccc1.[Br-],187.0
819,CCCCCCCCCCCc1n(Cc2ccccc2)cc[n+]1CCCCC.[Br-],117.0
820,[Br-].c1ccc(Cn2c[n+](Cc3ccccc3)c(-c3ccccc3)c2-c2ccccc2)cc1,212.0
821,Cn1cc[n+](C)c1SC#N.[Br-],221.0
822,Cn1c(Br)c(Br)[n+](C)c1Br.[Br-],268.0
823,C[n+]1c(N)cn(-c2ccccc2)c1-c1ccccc1.[Br-],283.0
824,Cc1n(C)cc[n+]1CC(=O)c1ccc(Cl)cc1.[Br-],201.0
825,Nc1cn(-c2ccccc2)c(-c2ccccc2)[n+]1-c1ccccc1.[Br-],283.0
826,CC(=O)Nc1cn(-c2ccccc2)c(-c2ccccc2)[n+]1C.[Br-],272.0
827,Cc1ccc(-[n+]2c(N)cn(-c3ccccc3)c2-c2ccccc2)cc1.[Br-],268.0
828,Cc1n(Cc2ccccc2)cc[n+]1CC(=O)c1ccc(Cl)cc1.[Br-],229.0
829,COc1ccc(C(=O)C[n+]2ccn(Cc3ccccc3)c2C)cc1.[Br-],202.0
830,COc1ccc(Cn2cc[n+](CC(=O)c3ccc(C)cc3)c2C)cc1.[Br-],225.0
831,C=Cn1cc[n+](CC)c1.[Br-],100.0
832,C=C[n+]1ccn(CCCC)c1.[Br-],83.0
833,O=C(C[n+]1ccn(O)c1)c1ccc(Cl)cc1.[Br-],202.0
834,COn1cc[n+](CC(=O)c2ccc(Cl)cc2)c1.[Br-],156.0
835,CCOn1cc[n+](CC(=O)c2ccc(Cl)cc2)c1.[Br-],130.0
836,CCOn1cc[n+](Cc2ccc(Cl)cc2Cl)c1.[Br-],134.0
837,Cc1n(O)cc[n+]1CC(=O)c1ccc(Cl)cc1.[Br-],200.0
838,CCOn1cc[n+](Cc2ccc([N+](=O)[O-])cc2)c1.[Br-],120.0
839,CCc1n(O)cc[n+]1CC(=O)c1ccc(Cl)cc1.[Br-],199.0
840,C=CCOn1cc[n+](Cc2ccc(Cl)cc2Cl)c1.[Br-],117.0
841,COc1cc(C[n+]2ccn(O)c2)cc(OC)c1OC.[Br-],190.0
842,COc1cc(C[n+]2ccn(OC)c2)cc(OC)c1OC.[Br-],138.0
843,C=CCOn1cc[n+](Cc2ccc3c(c2)OCO3)c1.[Br-],137.0
844,CC(C)(C)C(=O)On1cc[n+](CC(=O)c2ccc(Cl)cc2)c1.[Br-],166.0
845,Clc1ccc(C[n+]2ccn(OCCc3ccccc3)c2)c(Cl)c1.[Br-],138.0
846,CCc1n(Oc2ccccc2)cc[n+]1CC(=O)c1ccc(Cl)cc1.[Br-],171.0
847,CCc1n(OC(=O)C(C)(C)C)cc[n+]1CC(=O)c1ccc(Cl)cc1.[Br-],184.0
848,Cc1n(OCc2ccc(Br)cc2)cc[n+]1OCc1ccc(Br)cc1.[Br-],174.0
849,CCc1n(OCc2ccc(Br)cc2)cc[n+]1OCc1ccc(Br)cc1.[Br-],170.0
850,CCc1n(OCc2ccccc2)cc[n+]1Cc1cc(OC)c(OC)c(OC)c1.[Br-],159.0
851,CCc1n(OCc2ccc(Cl)cc2Cl)cc[n+]1OCc1ccc(Cl)cc1Cl.[Br-],176.0
852,Cc1n(OCc2ccc(Cl)cc2Cl)cc[n+]1OCc1ccc(Cl)cc1Cl.[Br-],190.0
853,Cc1n(OCc2ccc([N+](=O)[O-])cc2)cc[n+]1OCc1ccc([N+](=O)[O-])cc1.[Br-],168.0
854,CCc1n(OCc2ccc([N+](=O)[O-])cc2)cc[n+]1OCc1ccc([N+](=O)[O-])cc1.[Br-],169.0
855,Cn1c[n+](CC(=O)c2ccccc2)c(C(N)=O)c1N.[Br-],250.0
856,Cn1c[n+](C)cc1Cl.[Br-],196.0
857,CCOC(=O)C(Cn1cc[n+](C)c1)=NO.[Br-],178.0
858,Cc1n(C)cc[n+]1Cc1ccccc1C(=O)Oc1ccc([N+](=O)[O-])cc1.[Br-],224.0
859,CC[C@@H]1C(=O)OC[C@@H]1Cc1c[n+](CCO)cn1C.[Br-],120.0
860,CC[C@@H]1C(=O)OC[C@@H]1Cc1c[n+](Cc2cccc(Cl)c2)cn1C.[Br-],155.0
861,CC[C@@H]1C(=O)OC[C@@H]1Cc1c[n+](Cc2ccc([N+](=O)[O-])cc2)cn1C.[Br-],157.0
862,CC[C@@H]1C(=O)OC[C@@H]1Cc1c[n+](Cc2cccc([N+](=O)[O-])c2)cn1C.[Br-],181.0
863,COC(=O)C=Cc1ccc(C[n+]2ccn(C(C)=O)c2)cc1.[Br-],154.0
864,CCOC(=O)n1cc[n+](Cc2ccc(C=CC(=O)OC)cc2)c1.[Br-],129.0
865,COC(=O)C=Cc1ccc(C[n+]2ccn(C(=O)c3ccccc3)c2)cc1.[Br-],155.0
866,CC(=O)n1cc[n+](Cc2ccccc2)c1.[Br-],126.0
867,ON=CC[n+]1cc[nH]c1C1OCCO1.[Br-],134.0
868,Cn1cc[n+](CC=NO)c1C1OCCO1.[Br-],194.0
869,Cc1n(CC2CC(c3ccccc3)(c3ccccc3)C(=O)O2)cc[n+]1Cc1ccccc1.[Br-],220.0
870,CC(=O)N1CCC(c2cn(C(c3ccccc3)(c3ccccc3)c3ccccc3)c[n+]2CC(=O)c2ccccc2)CC1.[Br-],231.0
871,CCCCCCCn1cc[n+](CC(=O)c2ccc(NS(C)(=O)=O)cc2)c1.[Br-],79.0
872,C=CCn1cc(Cl)[n+](C)c1.[Br-],142.0
873,Cn1cc[n+](C2(C(C)(C)C)C=C(C(C)(C)C)C(=O)C(C(C)(C)C)=C2)c1.[Br-],180.0
874,Cc1cccc(C(=O)C[n+]2ccn(C)c2)c1.[Br-],186.0
875,Cn1cc[n+](CC(=O)c2ccco2)c1.[Br-],147.0
876,Cc1ccc(C(=O)C[n+]2ccn(C)c2)cc1C.[Br-],164.0
877,Cc1ccc(C(=O)C[n+]2ccn(C)c2)c(C)c1.[Br-],180.0
878,Cn1cc[n+](CC(=O)c2ccccc2F)c1.[Br-],179.0
879,COc1ccc(C(=O)C[n+]2ccn(C)c2)cc1.[Br-],158.0
880,Cn1cc[n+](CC(=O)c2cccc(Cl)c2)c1.[Br-],176.0
881,CCOc1ccc(C(=O)C[n+]2ccn(C)c2)cc1.[Br-],145.0
882,Cn1cc[n+](CC(=O)c2ccc(C#N)cc2)c1.[Br-],212.0
883,Cc1cc(C)c(C(=O)C[n+]2ccn(C)c2)c(C)c1.[Br-],223.0
884,Cn1cc[n+](CC(=O)c2cccc3ccccc23)c1.[Br-],231.0
885,Cn1cc[n+](CC(=O)c2ccc3ccccc3c2)c1.[Br-],239.0
886,COc1cccc(C(=O)C[n+]2ccn(C)c2)c1.[Br-],172.0
887,CCOc1cccc(C(=O)C[n+]2ccn(C)c2)c1.[Br-],138.0
888,COc1ccccc1C(=O)C[n+]1ccn(C)c1.[Br-],166.0
889,COc1cccc(C(=O)C[n+]2ccn(C(C)C)c2)c1.[Br-],178.0
890,Cn1cc[n+](CC(=O)c2ccc(Cl)c(Cl)c2)c1.[Br-],184.0
891,CC(=O)Nc1cccc(C(=O)C[n+]2ccn(C)c2)c1.[Br-],203.0
892,COc1cc(OC)cc(C(=O)C[n+]2ccn(C)c2)c1.[Br-],240.0
893,COc1ccc(C(=O)C[n+]2ccn(C)c2)cc1OC.[Br-],232.0
894,COc1cccc(C(=O)C[n+]2ccn(C)c2)c1OC.[Br-],216.0
895,COc1ccc(OC)c(C(=O)C[n+]2ccn(C)c2)c1.[Br-],209.0
896,COc1cccc(C(=O)C[n+]2ccn(C)c2SC(C)C)c1.[Br-],158.0
897,Cc1n(CC(=O)c2ccc(Sc3ccccc3)cc2)cc[n+]1CC(=O)c1ccc(Sc2ccccc2)cc1.[Br-],251.0
898,C=CCn1cc[n+](CCC#N)c1.[Br-],89.0
899,Cc1cc(C)c(C)c(C(=O)Cn2cc[n+](CC(=O)c3c(C)c(C)cc(C)c3C)c2)c1C.[Br-],273.0
900,Cn1cc[n+](CCCCCC(=O)O)c1.[Br-],104.0
901,C=CC[n+]1cn(CCC#N)cc1-c1ccccc1.[Br-],116.0
902,N#CCCC[n+]1cn(CCC#N)cc1-c1ccccc1.[Br-],132.0
903,N#CCCn1cc(-c2ccccc2)[n+](Cc2ccccc2)c1.[Br-],174.0
904,COC(=O)c1ccc(NC(=O)C[n+]2cn(CCC#N)cc2-c2ccccc2)cc1.[Br-],206.0
905,Cc1n(O)cc(Br)[n+]1O.[Br-],154.0
906,On1cc[n+](O)c1Br.[Br-],181.0
907,Cc1c(C)[n+](O)c(Br)n1O.[Br-],152.0
908,N#Cc1n(O)cc(Br)[n+]1O.[Br-],161.0
909,On1cc(Br)[n+](O)c1-c1ccccc1.[Br-],158.0
910,Cc1c(C)[n+](Cc2ccc(F)cc2)cn1Cc1ccc(F)cc1.[Br-],250.0
911,Cc1ccccc1C[n+]1ccn(CCC(C(N)=O)(c2ccccc2)c2ccccc2)c1C.[Br-],225.0
912,Cc1n(CCC(C(N)=O)(c2ccccc2)c2ccccc2)cc[n+]1Cc1ccccc1Cl.[Br-],199.0
913,Cc1cccc(C[n+]2ccn(CCC(C(N)=O)(c3ccccc3)c3ccccc3)c2C)c1.[Br-],211.0
914,Cc1n(CCC(C(N)=O)(c2ccccc2)c2ccccc2)cc[n+]1Cc1cccc(Cl)c1.[Br-],222.0
915,Cc1n(CCC(C(N)=O)(c2ccccc2)c2ccccc2)cc[n+]1Cc1ccc([N+](=O)[O-])cc1.[Br-],216.0
916,CCN(CC)C(=O)C[n+]1ccn(C(C)(C)C)c1.[Br-],118.0
917,CCN(CC)C(=O)C[n+]1ccn(-c2c(C)cc(C)cc2C)c1.[Br-],175.0
918,CC(C)(C)c1cc(Cn2cc[n+](C(C)(C)C)c2)c(N)c(C(C)(C)C)c1.[Br-],184.0
919,CC(C)(C)c1cc(Cn2cc[n+](C(C)(C)C)c2)c([N+](=O)[O-])c(C(C)(C)C)c1.[Br-],184.0
920,[Br-].c1ccc(Cn2cc[n+](Cc3ccccc3)c2Sc2ccccc2)cc1,171.0
921,CC(C[n+]1ccn(C)c1)=NO.[Br-],167.0
922,CCCCCCCCCCCCCCCCn1cc[n+](CC(C)=NO)c1.[Br-],124.0
923,CCCCCCCCCCCCCCCCCCOCC(COC[n+]1ccn(C)c1)OCCCCCCCCCCCCCCCCCC.[Br-],79.0
924,Cc1cscc1OCCC[n+]1ccn(C)c1C.[Br-],118.0
925,COC(=O)Cn1cc(C(=O)OC)[n+](CC(=O)OC)c1.[Br-],131.0
926,COC(=O)Cn1cc(C(=O)Nc2ccccc2)[n+](CC(=O)OC)c1.[Br-],183.0
927,CCCCCCCCCCCC(=O)NCCCC[C@H](NC(=O)CCCCCCCCCC[n+]1ccn(C)c1)C(=O)OCC.[Br-],81.0
928,CCCCCCCCCCCC(=O)NCCCC[C@H](NC(=O)CCCCC)C(=O)OCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],79.0
929,C#CC[n+]1ccn(C=C)c1.[Br-],158.0
930,C#CC[n+]1ccn(CC=C)c1.[Br-],66.0
931,CC(C)Cn1cc[n+](CC(C)C)c1.[Br-],85.0
932,CCCCCCNC(=O)Cn1cc[n+](CC(=O)NCCCCCC)c1.[Br-],132.0
933,Cc1cc(C)c(-[n+]2ccn(Cc3cc4ccc3CCc3ccc(c(P(c5ccccc5)c5ccccc5)c3)CC4)c2)c(C)c1.[Br-],275.0
934,C=CCn1cc[n+](CCC)c1.[Br-],30.0
935,C#CCn1cc[n+](CC#C)c1.[Br-],142.0
936,C=CCn1cc[n+](CCCCC)c1.[Br-],21.0
937,CCCCCCCCCCCCn1cc[n+](CC[C@H](C)CCC=C(C)C)c1.[Br-],6.0
938,CCCCCCCCCCCCCCCCCCn1cc[n+](CC[C@H](C)CCC=C(C)C)c1.[Br-],41.0
939,CC(=O)c1sc(Nc2ccccc2)c(-n2cc[n+](CC(=O)c3ccccc3)c2)c1-c1ccccc1.[Br-],199.0
940,CCOC(=O)CCCn1c(C)[n+](Cc2ccccc2)c2ccccc21.[Br-],231.0
941,CCCCCCCCCCCC[n+]1cn(CC)c2ccccc21.[Br-],71.0
942,C[n+]1c(-c2ccccc2C(=O)O)[nH]c2ccccc21.[Br-],270.0
943,CCCCCCCCCn1c[n+](CCCCCCCCC)c2ccccc21.[Br-],97.0
944,CCCCCCCCCCCCCCCC[n+]1cn(CC)c2ccccc21.[Br-],67.0
945,Cn1c(-c2ccc([N+](=O)[O-])cc2)[n+](C)c2cc([N+](=O)[O-])ccc21.[Br-],255.0
946,Cn1c(C(F)(F)F)[n+](C)c2ccccc21.[Br-],260.0
947,CCc1n(C)c2ccc([N+](=O)[O-])cc2[n+]1C.[Br-],245.0
948,CCn1c(C)[n+](CCC=O)c2cc(Cl)c(Cl)cc21.[Br-],280.0
949,Cn1c(C(F)(F)F)[n+](C)c2cc(Cl)ccc21.[Br-],192.0
950,Cn1c(C(F)(F)F)[n+](C)c2c(Br)c(Br)c(Br)c(Br)c21.[Br-],213.0
951,CCOC(=O)C[n+]1c(-c2ccc(-c3ccc(Cl)cc3)o2)n(C)c2ccc(C#N)cc21.[Br-],207.0
952,CCOC(=O)C[n+]1c(-c2ccc(-c3ccc(Cl)cc3)o2)n(C)c2ccc(C(=O)OC)cc21.[Br-],209.0
953,CCOC(=O)C[n+]1c(-c2ccc(-c3ccc(Cl)cc3)o2)n(C)c2ccc(S(C)(=O)=O)cc21.[Br-],225.0
954,CCN1C(=CC=Cc2n(CC)c3c(Br)c(Br)c(Br)c(Br)c3[n+]2CC)N(CC)c2c(Br)c(Br)c(Br)c(Br)c21.[Br-],215.0
955,CCN1C(=CC=Cc2n(CC)c3c(Br)c(Cl)c(Cl)c(Br)c3[n+]2CC)N(CC)c2c(Br)c(Cl)c(Cl)c(Br)c21.[Br-],283.0
956,CCNS(=O)(=O)c1ccc2c(c1)[n+](CCCCS(=O)(=O)NC(C)=O)c(C=CC=C1Oc3cc(C)c(C)cc3N1CC)n2CC.[Br-],153.0
957,CCN1C(=CC=Cc2n(CC)c3cc(Cl)c(Cl)cc3[n+]2CCOCCC(=O)O)N(CCOCCC(=O)O)c2cc(Cl)c(Cl)cc21.[Br-],225.0
958,Cc1n(C)c2ccccc2[n+]1CC#N.[Br-],243.0
959,CCn1c(C)[n+](CC#N)c2ccccc21.[Br-],261.0
960,Cc1ccc(C(=O)C[n+]2c(N)n(C)c3ccccc32)cc1.[Br-],272.0
961,Cn1c(N)[n+](CC(=O)c2ccco2)c2ccccc21.[Br-],259.0
962,CC[n+]1c(-c2cc(C)nc3ccccc23)[nH]c2ccccc21.[Br-],319.0
963,Cc1n(C)c2ccc([N+](=O)[O-])cc2[n+]1CC(=O)c1ccccc1.[Br-],265.0
964,CCCCn1c(N)[n+](CC(=O)c2ccccc2)c2ccccc21.[Br-],213.0
965,CCn1c[n+](CC(=O)c2ccc([N+](=O)[O-])cc2)c2cc(C)c(C)cc21.[Br-],254.0
966,COc1ccc2c(c1)[n+](CC(=O)c1ccc([N+](=O)[O-])cc1)cn2C.[Br-],239.0
967,Cn1c[n+](CC(=O)c2ccc([N+](=O)[O-])cc2)c2cc([N+](=O)[O-])ccc21.[Br-],236.0
968,CCN(CC)CCn1c(C)[n+](CC(=O)c2ccc([N+](=O)[O-])cc2)c2ccccc21.[Br-],198.0
969,COc1ccc(OC)c2c1n(Cc1ccccc1)c[n+]2CC(=O)c1ccc([N+](=O)[O-])cc1.[Br-],227.0
970,CC(C)(C)C(=O)C[n+]1c(N)n(N)c2ccccc21.[Br-],248.0
971,Nc1n(N)c2ccccc2[n+]1CC(=O)c1ccccc1.[Br-],258.0
972,COc1ccc(C(=O)C[n+]2c(N)n(N)c3ccccc32)cc1.[Br-],280.0
973,COC(=O)C[n+]1c(N)n(C)c2ccccc21.[Br-],241.0
974,CCOC(=O)C[n+]1c(N)n(C)c2ccccc21.[Br-],252.0
975,CCCCn1c(N)[n+](CC(=O)OC)c2ccccc21.[Br-],228.0
976,Nc1n(Cc2ccc([N+](=O)[O-])cc2)c2ccccc2[n+]1Cc1ccc([N+](=O)[O-])cc1.[Br-],317.0
977,COC(=O)Cn1c(C)[n+](CC(C)=O)c2ccccc21.[Br-],231.0
978,CCOC(=O)Cn1c(CC)[n+](CC(=O)c2ccccc2)c2ccccc21.[Br-],235.0
979,COC(=O)Cn1c(C)[n+](CC(=O)c2ccc(OC)cc2)c2ccccc21.[Br-],215.0
980,CCCCNC(=O)Cn1c(C)[n+](CC(=O)c2ccccc2)c2ccccc21.[Br-],217.0
981,COC(=O)Cn1c(C)[n+](CC(=O)c2ccc([N+](=O)[O-])cc2)c2ccccc21.[Br-],228.0
982,CCN1C(=CC=Cc2n(CC)c3cc(Cl)c(Cl)cc3[n+]2CCCC(=O)O)N(CCCC(=O)O)c2cc(Cl)c(Cl)cc21.[Br-],248.0
983,C=CC[n+]1cn(C(C)CC#N)c2cccc(C)c21.[Br-],181.0
984,Cc1cccc2c1[n+](CCCC#N)cn2C(C)CC#N.[Br-],188.0
985,Cc1cccc2c1[n+](Cc1ccccc1)cn2C(C)CC#N.[Br-],215.0
986,C=CC[n+]1c(CO)n(CCC#N)c2ccccc21.[Br-],187.0
987,CCCc1n(CCC#N)c2ccccc2[n+]1CC(=O)c1ccccc1.[Br-],209.0
988,Cc1n(CCC(N)=O)c2ccccc2[n+]1CC(=O)c1ccccc1.[Br-],256.0
989,Cc1n(N)c2ccccc2[n+]1CC(=O)c1cccs1.[Br-],222.0
990,Cc1n(N=Cc2ccc([N+](=O)[O-])cc2)c2ccccc2[n+]1CC(=O)c1ccccc1.[Br-],238.0
991,C=CCn1c[n+](CC(=O)c2ccc(Br)cc2)c2ccccc21.[Br-],215.0
992,CCn1c[n+](CC(=O)c2ccc(Br)cc2)c2ccccc21.[Br-],198.0
993,C=C(Br)Cn1c[n+](CC(=O)c2ccccc2)c2ccccc21.[Br-],164.0
994,O=C(C[n+]1cn(CO)c2ccccc21)c1ccc(Br)cc1.[Br-],239.0
995,Cn1c[n+](CCCn2c(=O)nc3n(-c4ccccc4)c4ccccc4nc-3c2=O)c2ccccc21.[Br-],271.0
996,CCOC(=O)C[n+]1c(C)n(Cc2ccccc2)c2ccccc21.[Br-],242.0
997,CCOC(=O)Cn1c(C)[n+](CC(=O)OCC)c2ccccc21.[Br-],250.0
998,CC=CC[n+]1cn(CCOCC)c2ccccc21.[Br-],107.0
999,C#CC[n+]1cn(CC=C)c2ccccc21.[Br-],178.0
1000,C=CCn1c[n+](Cc2ccccc2)c2ccccc21.[Br-],201.0
1001,C=CC[n+]1cn(CCOCC)c2ccc(C)cc21.[Br-],128.0
1002,CC[n+]1cn(CCC[Si](C)(C)C)c2ccccc21.[Br-],208.0
1003,C=CC[n+]1cn(CCC[Si](C)(C)C)c2ccccc21.[Br-],125.0
1004,C=CCn1c[n+](Cc2ccc(Br)cc2)c2ccccc21.[Br-],179.0
1005,C=CCn1c[n+](CC#C[Si](C)(C)C)c2ccccc21.[Br-],145.0
1006,C#CC[n+]1cn(CCC[Si](C)(C)C)c2ccccc21.[Br-],166.0
1007,COc1ccccc1C[n+]1cn(CCC[Si](C)(C)C)c2ccccc21.[Br-],176.0
1008,O=C(C[n+]1cn(Cc2ccccc2)c2ccccc21)c1cccs1.[Br-],205.0
1009,CCCCCCCC[n+]1c(C)n(CC(=O)O)c2cc(Cl)c(Cl)cc21.[Br-],215.0
1010,CCCCCC[n+]1c(C)n(CCCC(=O)O)c2cc(Cl)c(Cl)cc21.[Br-],253.0
1011,CCCCCCC[n+]1c(C)n(CCCC(=O)O)c2cc(Cl)c(Cl)cc21.[Br-],247.0
1012,CCCCCCCC[n+]1c(C)n(CCC(=O)O)c2cc(Cl)c(Cl)cc21.[Br-],201.0
1013,CCCCCCCC[n+]1c(C)n(CCCCC(=O)O)c2cc(Cl)c(Cl)cc21.[Br-],215.0
1014,CCCCCCCCCCC[n+]1c(C)n(CCCC(=O)O)c2cc(Cl)c(Cl)cc21.[Br-],157.0
1015,CC(C)Cn1c[n+](C)c2ccccc21.[Br-],186.0
1016,CC(C)Cn1c[n+](CC(C)C)c2ccccc21.[Br-],178.0
1017,CCC[n+]1c(N)n(Cc2ccccc2)c2ccccc21.[Br-],306.0
1018,CNC(=O)C[n+]1c(N)n(Cc2ccccc2)c2ccccc21.[Br-],272.0
1019,Nc1n(Cc2ccccc2)c2ccccc2[n+]1CC(=O)Nc1ccccc1.[Br-],296.0
1020,Nc1n(Cc2ccccc2)c2ccccc2[n+]1CCCCCCO.[Br-],274.0
1021,Nc1n(Cc2ccccc2)c2ccccc2[n+]1CCCCCCCCBr.[Br-],257.0
1022,CCCCCCCCCCCC[n+]1c(N)n(Cc2ccccc2)c2ccccc21.[Br-],233.0
1023,CCCCCCCCCCCC[n+]1c(N)n(Cc2ccc(C)cc2)c2ccccc21.[Br-],243.0
1024,CCCCCCCCCCCC[n+]1c(N)n(Cc2ccc(OC)cc2)c2ccccc21.[Br-],263.0
1025,CCCCCCCCCCCC[n+]1c(N)n(CCCc2ccccc2)c2ccccc21.[Br-],228.0
1026,Nc1n(Cc2ccccc2)c2ccccc2[n+]1CCCCCCCCCCCCBr.[Br-],240.0
1027,CC(C)(C)OC(=O)NCCCCCCCCCCC[n+]1c(N)n(Cc2ccccc2)c2ccccc21.[Br-],216.0
1028,Nc1n(Cc2ccccc2)c2ccccc2[n+]1CCCCCCCCCCCCN1C(=O)c2ccccc2C1=O.[Br-],200.0
1029,O=C(Cn1cc[n+](CC(=O)c2ccccc2)c1)c1ccccc1.[Br-],265.0
1030,Cn1c[n+](C)c2cc(Cl)ccc21.[Br-],275.0
1031,CC(C(=O)c1ccc(-c2ccccc2)cc1)n1cc[n+](C(C)C(=O)c2ccc(-c3ccccc3)cc2)c1.[Br-],225.0
1032,Cn1cc[n+](CC(=O)c2ccc(C(N)=O)cc2)c1.[Br-],235.0
1033,Cc1n(CCC(C(N)=O)(c2ccccc2)c2ccccc2)cc[n+]1Cc1ccccc1.[Br-],231.0
1034,Cc1n(CCC(C(N)=O)(c2ccccc2)c2ccccc2)cc[n+]1Cc1ccc(-c2ccccc2)cc1.[Br-],249.0
1035,CC(=O)Cn1c(C)[n+](C)c2ccccc21.[Br-],234.0
1036,CCOC(=O)C[n+]1c(C)n(CC)c2ccccc21.[Br-],233.0
1037,Cc1cn(C(c2ccccc2)(c2ccccc2)c2ccccc2)c[n+]1CC(=O)c1ccccc1.[Br-],206.0
1038,CC[C@@H]1C(=O)OC[C@@H]1Cc1c[n+](CC(=O)c2ccc(Br)cc2)cn1C.[Br-],220.0
1039,CCn1c[n+](CC)c2ccccc21.[Br-],206.0
1040,COC(=O)Cn1c(C)[n+](CC(=O)c2ccc(Br)cc2)c2ccccc21.[Br-],211.0
1041,CCCCCCCCn1c(C)[n+](CCCC(=O)O)c2cc(Cl)c(Cl)cc21.[Br-],208.0
1042,Cc1n(CCc2ccccc2)cc[n+]1CC(=O)c1ccc(Br)cc1.[Br-],193.0
1043,CC[C@@H]1C(=O)OC[C@@H]1Cc1c[n+](CCc2ccccc2)cn1C.[Br-],173.0
1044,CC[C@@H]1C(=O)OC[C@@H]1Cc1c[n+](CC(=O)c2ccc(-c3ccccc3)cc2)cn1C.[Br-],179.0
1045,CCc1ccc(C(=O)C[n+]2ccn(C)c2)cc1.[Br-],178.0
1046,C[n+]1ccn(C(c2ccccc2)c2ccccc2)c1.[Br-],174.0
1047,CC[C@@H]1C(=O)OC[C@@H]1Cc1c[n+](Cc2ccc(Br)cc2)cn1C.[Br-],159.0
1048,CCCn1cc[n+](CC(=O)c2ccccc2)c1.[Br-],149.0
1049,CC[n+]1ccn(C(c2ccccc2)c2ccccc2)c1.[Br-],137.0
1050,C[Si](C)(C)CCCn1c[n+](Cc2ccc(Br)cc2)c2ccccc21.[Br-],155.0
1051,CCCCCCCCCCCCCC[n+]1ccn(Cc2ccccc2)c1C.[Br-],103.0
1052,CCCC[n+]1cc(C[C@H]2COC(=O)[C@H]2CC)n(C)c1.[Br-],111.0
1053,CCCCCCCCn1c[n+](CCCCCCCC)c2ccccc21.[Br-],107.0
1054,CCCCCCCCCCn1cc[n+](C)c1C.[Br-],85.0
1055,CC[n+]1ccn(C)c1.[Br-],78.0
1056,Cn1cc[n+](CCO)c1.[Br-],97.0
1057,O=C(Cn1cc[n+](CC(=O)c2ccc(Br)cc2)c1)c1ccc(Br)cc1.[Br-],289.0
1058,CCCCCCCC[n+]1c(N)n(Cc2ccccc2)c2ccccc21.[Br-],278.0
1059,Cc1n(Cc2ccccc2)cc[n+]1CC(=O)c1ccccc1.[Br-],239.0
1060,CC(C)(C(=O)c1ccc(-c2ccccc2)cc1)n1cc[n+](C(C)(C)C(=O)c2ccc(-c3ccccc3)cc2)c1.[Br-],241.0
1061,Cn1cc[n+](CC(=O)c2ccc(-c3ccccc3)cc2)c1.[Br-],249.0
1062,Cc1ccc(C[n+]2ccn(CCC(C(N)=O)(c3ccccc3)c3ccccc3)c2C)cc1.[Br-],241.0
1063,Cc1n(CCCC(=O)O)c2ccccc2[n+]1Cc1ccccc1.[Br-],235.0
1064,CC(=O)C(C)[n+]1c(C)n(C)c2ccccc21.[Br-],255.0
1065,Cc1ccc2c(c1)[n+](CC(=O)c1ccccc1)cn2C.[Br-],245.0
1066,Cc1n(Cc2ccccc2)c2ccccc2[n+]1CC(=O)c1ccc([N+](=O)[O-])cc1.[Br-],248.0
1067,O=C(Cn1cc[n+](CC(=O)c2ccc([N+](=O)[O-])cc2)c1)c1ccc([N+](=O)[O-])cc1.[Br-],215.0
1068,Cc1n(CCC(C(N)=O)(c2ccccc2)c2ccccc2)cc[n+]1Cc1ccc(Br)cc1.[Br-],220.0
1069,CCCCn1c(C)[n+](CCCC(=O)O)c2cc(Cl)c(Cl)cc21.[Br-],217.0
1070,CCCCN1C(=CC=Cc2n(CCCC)c3cc(Cl)c(Cl)cc3[n+]2CCCC(=O)O)N(CCCC(=O)O)c2cc(Cl)c(Cl)cc21.[Br-],200.0
1071,Cn1cc[n+](CCc2ccc([N+](=O)[O-])cc2)c1.[Br-],185.0
1072,CC[C@@H]1C(=O)OC[C@@H]1Cc1c[n+](Cc2ccc(C)cc2)cn1C.[Br-],188.0
1073,CC(C(=O)c1ccccc1)[n+]1ccn(C)c1.[Br-],169.0
1074,N#CCC[n+]1ccn(CC(=O)c2ccccc2)c1.[Br-],186.0
1075,C=CC[n+]1cn(C)c2ccccc21.[Br-],163.0
1076,C=CCn1c[n+](CC)c2ccccc21.[Br-],175.0
1077,Cn1cc[n+](C(C)(C)C(=O)c2ccccc2)c1.[Br-],139.0
1078,CCCn1cc[n+](CCC)c1.[Br-],135.0
1079,CC(C)n1cc[n+](C(C)C)c1.[Br-],137.0
