epoch,loss,lr-Adam,r2,rmse,step,test_rmse,val_r2,val_rmse
34,0.636002779006958,,0.030181705951690674,0.7325883507728577,1744,,,
34,0.4220165014266968,,0.2527344822883606,0.5865927934646606,1749,,,
34,,,,,1749,,-0.02988610230386257,0.7319592833518982
,,0.00016608338398760707,,,1750,,,
35,0.5972894430160522,,0.5151227116584778,0.7920175790786743,1754,,,
35,0.4690476953983307,,0.4800090193748474,0.6533369421958923,1759,,,
35,0.5659916996955872,,0.44113945960998535,0.6685510873794556,1764,,,
35,0.43458041548728943,,0.35369300842285156,0.628196656703949,1769,,,
35,0.5589547157287598,,0.7395247220993042,0.6824758648872375,1774,,,
35,0.5563391447067261,,0.46181368827819824,0.6715636253356934,1779,,,
35,0.48301681876182556,,0.6089029312133789,0.5926944017410278,1784,,,
35,0.5216919779777527,,0.14853554964065552,0.7415720224380493,1789,,,
35,0.5683730244636536,,0.09321272373199463,0.7632759213447571,1794,,,
35,0.43503570556640625,,0.559026837348938,0.5834136009216309,1799,,,
35,,,,,1799,,-0.20867852866649628,0.765496551990509
,,0.0001577792147882267,,,1800,,,
36,0.43460899591445923,,0.3065134882926941,0.7547281980514526,1804,,,
36,0.3474047780036926,,0.7825556993484497,0.40308934450149536,1809,,,
36,0.4675823152065277,,0.5900804996490479,0.6861181259155273,1814,,,
36,0.4404175579547882,,0.10951334238052368,0.6421541571617126,1819,,,
36,0.5438732504844666,,0.5707036256790161,0.697826087474823,1824,,,
36,0.8872326612472534,,-0.07083606719970703,1.154274821281433,1829,,,
36,0.6594378352165222,,0.5985356569290161,0.8206754922866821,1834,,,
36,0.5700911283493042,,0.2775351405143738,0.7741248607635498,1839,,,
36,0.5871342420578003,,-0.18133723735809326,0.8303533792495728,1844,,,
36,0.5277142524719238,,0.5779014825820923,0.7203111052513123,1849,,,
36,,,,,1849,,-0.45405519008636475,0.8283059597015381
,,0.00014989025404881537,,,1850,,,
37,0.4598260521888733,,0.5722992420196533,0.6379129886627197,1854,,,
37,0.3899798095226288,,0.7022632956504822,0.4888639450073242,1859,,,
37,0.433079332113266,,0.5839782953262329,0.6171572208404541,1864,,,
37,0.36993521451950073,,0.502922534942627,0.4034877419471741,1869,,,
37,0.4887893497943878,,0.4516310691833496,0.6942279934883118,1874,,,
37,0.7716534733772278,,0.36283665895462036,0.937397301197052,1879,,,
37,0.7127282023429871,,0.13788855075836182,0.9430516958236694,1884,,,
37,0.48624148964881897,,0.7605594396591187,0.5849291682243347,1889,,,
37,0.6229257583618164,,0.5654977560043335,0.8723496794700623,1894,,,
37,0.611301600933075,,0.4810357689857483,0.7951876521110535,1899,,,
37,,,,,1899,,-0.3751935660839081,0.8063775300979614
,,0.00014239574134637458,,,1900,,,
38,0.3861083388328552,,0.7353675365447998,0.4977048933506012,1904,,,
38,0.3866158127784729,,0.30780768394470215,0.484649121761322,1909,,,
38,0.4839155673980713,,0.43184804916381836,0.6382153630256653,1914,,,
38,0.5913381576538086,,-0.21658384799957275,0.7290721535682678,1919,,,
38,0.5606467723846436,,0.6964565515518188,0.6814263463020325,1924,,,
38,0.599871814250946,,0.48211491107940674,0.7507211565971375,1929,,,
38,0.5773707032203674,,0.47217655181884766,0.7832697629928589,1934,,,
38,0.45450466871261597,,0.4529942274093628,0.7092563509941101,1939,,,
38,0.5562137365341187,,0.35251617431640625,0.6460868120193481,1944,,,
38,0.7462292313575745,,0.3731181025505066,0.9422509670257568,1949,,,
38,,,,,1949,,-0.27858105301856995,0.7956119775772095
,,0.00013527595427905584,,,1950,,,
39,0.33887457847595215,,0.8356038928031921,0.43354254961013794,1954,,,
39,0.6081643104553223,,0.6093778610229492,0.8420785069465637,1959,,,
39,0.5236771106719971,,0.47561293840408325,0.6921348571777344,1964,,,
39,0.6849555373191833,,0.22625887393951416,0.9038301110267639,1969,,,
39,0.4391463100910187,,-0.31624162197113037,0.6415165662765503,1974,,,
39,0.5871548652648926,,0.5277338027954102,0.8449617624282837,1979,,,
39,0.5547043085098267,,0.22540169954299927,0.9676154255867004,1984,,,
39,0.6687700152397156,,0.4726817011833191,0.838996410369873,1989,,,
39,0.4845737814903259,,0.20498520135879517,0.6901726126670837,1994,,,
39,0.6222484111785889,,0.5292121171951294,0.8178477883338928,1999,,,
39,,,,,1999,,-0.3403841257095337,0.8284996747970581
,,0.00012851215656510304,,,2000,,,
40,0.36864200234413147,,0.7517184615135193,0.4743851125240326,2004,,,
40,0.3953058421611786,,0.7217844128608704,0.5076544880867004,2009,,,
40,0.29942846298217773,,0.7749125957489014,0.35495877265930176,2014,,,
40,0.3460569679737091,,0.6996207237243652,0.4209277331829071,2019,,,
40,0.6487289071083069,,0.4484823942184448,0.8541679978370667,2024,,,
40,0.48514223098754883,,0.5195097923278809,0.6976447105407715,2029,,,
40,0.4215760827064514,,0.8351743817329407,0.5170552730560303,2034,,,
40,0.6273655891418457,,0.2312571406364441,0.9283265471458435,2039,,,
40,0.6784706115722656,,-0.05321145057678223,0.8618283271789551,2044,,,
40,0.48531055450439453,,0.6682153940200806,0.6701174378395081,2049,,,
40,,,,,2049,,-0.17941485345363617,0.7581334114074707
,,0.00012208654873684788,,,2050,,,
41,0.4465785324573517,,0.5524054169654846,0.6221500635147095,2054,,,
41,0.3715206980705261,,0.5690641403198242,0.52553391456604,2059,,,
41,0.6561673879623413,,0.3565319776535034,0.7816306352615356,2064,,,
41,0.44164276123046875,,0.6277380585670471,0.6023696064949036,2069,,,
41,0.4394412934780121,,-0.003661036491394043,0.5683825612068176,2074,,,
41,0.7594327330589294,,0.08122527599334717,1.1384270191192627,2079,,,
41,0.3057399392127991,,0.7375329732894897,0.40026599168777466,2084,,,
41,0.5590214729309082,,0.4372987747192383,0.7253618836402893,2089,,,
41,0.533488929271698,,0.5365371704101562,0.6697559356689453,2094,,,
41,0.4334430694580078,,0.551176905632019,0.6289864778518677,2099,,,
41,,,,,2099,,-0.2624853849411011,0.7851781845092773
,,0.00011598222130000548,,,2100,,,
42,0.6687575578689575,,0.5736725330352783,0.7949687838554382,2104,,,
42,0.40779995918273926,,0.6251795291900635,0.5379206538200378,2109,,,
42,0.3930205702781677,,0.6705646514892578,0.45607292652130127,2114,,,
42,0.32628878951072693,,0.6433433890342712,0.45972153544425964,2119,,,
42,0.4988412857055664,,0.4411366581916809,0.727537214756012,2124,,,
42,0.405181348323822,,0.7556779384613037,0.6023014783859253,2129,,,
42,0.4001977741718292,,0.3834867477416992,0.5618986487388611,2134,,,
42,0.6750544905662537,,0.6380204558372498,0.8347058892250061,2139,,,
42,0.5525050759315491,,0.4647338390350342,0.7115603089332581,2144,,,
42,0.5320661664009094,,0.1457136869430542,0.8042064905166626,2149,,,
42,,,,,2149,,-0.2416212409734726,0.7837079763412476
,,0.00011018311023500519,,,2150,,,
43,0.6264560222625732,,0.4234907627105713,0.7536873817443848,2154,,,
43,0.5946161150932312,,0.21765059232711792,0.7112712860107422,2159,,,
43,0.43866461515426636,,0.5819597840309143,0.6558153629302979,2164,,,
43,0.6970075368881226,,0.26860201358795166,0.835716962814331,2169,,,
43,0.36434340476989746,,0.8261526823043823,0.46710216999053955,2174,,,
43,0.3160407543182373,,0.8667880296707153,0.42886248230934143,2179,,,
43,0.5465787053108215,,0.5461150407791138,0.6554445028305054,2184,,,
43,0.48108938336372375,,0.5337100625038147,0.6142563819885254,2189,,,
43,0.6102451086044312,,0.19537270069122314,0.8362244963645935,2194,,,
43,0.46767449378967285,,0.672243595123291,0.6033979058265686,2199,,,
43,,,,,2199,,-0.21325227618217468,0.7860936522483826
,,0.00010467395472325493,,,2200,,,
44,0.5407383441925049,,-0.11911988258361816,0.7413703799247742,2204,,,
44,0.36225056648254395,,0.16373533010482788,0.44789209961891174,2209,,,
44,0.49563878774642944,,0.557681143283844,0.6079275608062744,2214,,,
44,0.5176422595977783,,0.5107126235961914,0.6907660961151123,2219,,,
44,0.43875959515571594,,0.6034166812896729,0.5527896881103516,2224,,,
44,0.7579367160797119,,0.3754177689552307,1.0686423778533936,2229,,,
44,0.40503638982772827,,0.7846431136131287,0.4726443588733673,2234,,,
44,0.422441691160202,,0.7128951549530029,0.5100863575935364,2239,,,
44,0.3075568675994873,,0.753528892993927,0.45941704511642456,2244,,,
44,0.39592432975769043,,0.5750110149383545,0.512111485004425,2249,,,
44,,,,,2249,,-0.19736544787883759,0.7604084610939026
45,,,,,2250,0.7604084610939026,,
